season,lg,team,abbreviation,playoffs,g,mp,opp_fg_per_100_poss,opp_fga_per_100_poss,opp_fg_percent,opp_x3p_per_100_poss,opp_x3pa_per_100_poss,opp_x3p_percent,opp_x2p_per_100_poss,opp_x2pa_per_100_poss,opp_x2p_percent,opp_ft_per_100_poss,opp_fta_per_100_poss,opp_ft_percent,opp_orb_per_100_poss,opp_drb_per_100_poss,opp_trb_per_100_poss,opp_ast_per_100_poss,opp_stl_per_100_poss,opp_blk_per_100_poss,opp_tov_per_100_poss,opp_pf_per_100_poss,opp_pts_per_100_poss
1982,NBA,Milwaukee Bucks,MIL,TRUE,82,19805,40,85.6,0.467,0.7,2.7,0.254,39.3,82.9,0.474,21.7,29.9,0.725,14.2,26.1,40.3,24.4,8.7,4.2,18.6,26.5,102.3
1982,NBA,New Jersey Nets,NJN,TRUE,82,19780,39.4,81.6,0.482,0.7,2.2,0.31,38.7,79.4,0.487,22.9,30.6,0.749,13.4,27.6,41.1,22.7,9.8,6.3,21.3,25.5,102.3
1982,NBA,New York Knicks,NYK,FALSE,82,19830,43.1,85.4,0.505,0.6,2,0.304,42.5,83.4,0.509,21.8,28.8,0.757,13.7,28.8,42.5,25.4,8.6,4.4,17.8,24.5,108.6
1982,NBA,Philadelphia 76ers,PHI,TRUE,82,19855,40.5,85.1,0.476,0.7,2.5,0.259,39.8,82.6,0.483,22.3,30,0.742,15.5,28.2,43.7,23.6,8.4,5.6,19.4,26.6,103.9
1982,NBA,Phoenix Suns,PHO,TRUE,82,19830,40.7,87.4,0.466,0.6,2.4,0.255,40.1,84.9,0.472,20.3,26.9,0.754,14.1,28.8,42.8,23.7,9.4,4.4,16.9,25.1,102.4
1982,NBA,Portland Trail Blazers,POR,FALSE,82,19780,43.9,88.1,0.499,0.7,2.5,0.262,43.3,85.6,0.506,19.7,26,0.758,14.7,28.6,43.3,25.5,8.5,5.2,17.5,25.9,108.2
1982,NBA,San Antonio Spurs,SAS,TRUE,82,19755,42.3,87.5,0.483,0.7,2.4,0.291,41.6,85.2,0.488,22.4,29.6,0.758,13.6,28.8,42.5,24.1,7.2,5.1,16,25.8,107.6
1982,NBA,San Diego Clippers,SDC,FALSE,82,19755,44.8,85.1,0.526,0.4,1.7,0.247,44.4,83.4,0.532,23.8,31.7,0.751,12.4,27.3,39.6,25.5,9.2,5.8,16,25.4,113.8
1982,NBA,Seattle SuperSonics,SEA,TRUE,82,19830,41.3,89.6,0.461,0.6,2.4,0.239,40.7,87.2,0.467,19.2,26.4,0.727,15,29.3,44.3,24.1,8,3.8,17,26,102.3
1982,NBA,Utah Jazz,UTA,FALSE,82,19780,44.8,88,0.509,0.6,2.3,0.255,44.2,85.6,0.516,21.5,28.8,0.745,14.6,30.4,45,25.1,7.7,4.9,16.5,24,111.7
1982,NBA,Washington Bullets,WSB,TRUE,82,19830,40.9,88,0.465,0.5,2.2,0.24,40.4,85.8,0.471,20,27.2,0.735,13.5,30.6,44.2,23,7.6,6.6,16.1,23.2,102.5
1981,NBA,Atlanta Hawks,ATL,FALSE,82,19930,41.2,83.2,0.495,0.4,1.8,0.211,40.8,81.4,0.502,24.5,32,0.766,14.6,28.1,42.7,23.4,9.1,6.7,20.4,26.8,107.3
1981,NBA,Boston Celtics,BOS,TRUE,82,19780,40.6,87.8,0.462,0.4,1.7,0.216,40.2,86.2,0.467,21.1,27.4,0.769,14.3,26.2,40.5,22.8,8.9,4.2,17.7,24.8,102.6
1981,NBA,Chicago Bulls,CHI,TRUE,82,19780,42.5,86.9,0.489,0.6,2.7,0.233,41.9,84.2,0.497,20.1,26.7,0.755,13.8,25.3,39.1,23.5,9.5,5.3,18.1,25.7,105.8
1981,NBA,Cleveland Cavaliers,CLE,FALSE,82,19780,43.4,86.3,0.503,0.6,2,0.31,42.8,84.3,0.508,21.7,28.8,0.752,13.9,30.1,44,26.1,8.2,5.5,17.7,23.5,109.1
1981,NBA,Dallas Mavericks,DAL,FALSE,82,19780,44.5,86.8,0.513,0.4,1.7,0.263,44.1,85.2,0.518,21.3,28.3,0.754,14.4,30.7,45.2,25.8,8.8,5.9,17.6,26.9,110.8
1981,NBA,Denver Nuggets,DEN,FALSE,82,19955,44.5,87.8,0.506,0.5,1.8,0.272,44,86.1,0.511,20.4,27.5,0.743,14.5,29.4,43.8,27.7,7.7,6,17,26.1,109.8
1981,NBA,Detroit Pistons,DET,FALSE,82,19755,42,82.5,0.509,0.4,1.5,0.244,41.6,80.9,0.514,20,26.6,0.75,13.1,28.8,41.8,24.4,9.5,7,21.6,25.1,104.3
1981,NBA,Golden State Warriors,GSW,FALSE,82,19730,43.7,86.8,0.504,0.4,1.9,0.231,43.3,84.9,0.51,21.7,29,0.748,13.7,26.6,40.3,26.8,8.6,4.7,16.7,25.2,109.7
1981,NBA,Houston Rockets,HOU,TRUE,82,19805,43.6,88.5,0.493,0.6,2.1,0.287,43,86.4,0.498,18.9,25.4,0.744,14.2,28.5,42.7,26.4,8.3,4.4,17.2,23.8,106.7
1981,NBA,Indiana Pacers,IND,TRUE,82,19730,41.7,85.2,0.489,0.5,2.2,0.229,41.2,83.1,0.496,21.2,27.6,0.767,15,29,44,25.5,8.4,5.3,19.9,24.9,105
1981,NBA,Kansas City Kings,KCK,TRUE,82,19830,40.9,85,0.481,0.4,1.8,0.203,40.5,83.2,0.487,22.6,29.9,0.756,13.6,30,43.6,22.2,8.6,4.6,18.2,24.1,104.7
1981,NBA,Los Angeles Lakers,LAL,TRUE,82,19805,42.3,90.9,0.465,0.5,2.2,0.228,41.8,88.7,0.471,18.9,25.5,0.741,16.3,26.8,43.1,26.9,8.9,4.2,17.4,22.1,103.9
1981,NBA,Milwaukee Bucks,MIL,TRUE,82,19755,38.8,84.6,0.459,0.4,2.3,0.176,38.4,82.3,0.467,23.7,31.7,0.749,14.8,25.9,40.7,23.8,8.6,4.7,19.6,24,101.8
1981,NBA,New Jersey Nets,NJN,FALSE,82,19805,41.6,82.4,0.505,0.3,1.5,0.215,41.3,80.9,0.51,23.1,30.7,0.755,12.2,28.8,41,24.7,9.4,5.8,18.9,24.1,106.7
1981,NBA,New York Knicks,NYK,TRUE,82,19830,42.6,85,0.501,0.5,2.1,0.25,42.1,82.9,0.508,18.7,24.9,0.751,13.7,29.4,43.2,25,8.3,5.4,19.9,23.9,104.4
1981,NBA,Philadelphia 76ers,PHI,TRUE,82,19855,38.7,85.8,0.451,0.6,2.3,0.24,38.1,83.4,0.457,21.6,29.1,0.744,15,26.7,41.8,23.8,9.6,4.4,19.2,23.9,99.5
1981,NBA,Phoenix Suns,PHO,TRUE,82,19755,39.1,83.8,0.466,0.8,2.4,0.33,38.3,81.3,0.47,20.4,27.6,0.739,13.5,26.5,39.9,22.8,10.6,4.7,20.3,24.5,99.4
1981,NBA,Portland Trail Blazers,POR,TRUE,82,19855,42.1,86.3,0.488,0.4,1.7,0.228,41.7,84.5,0.493,21.2,27.9,0.759,14.7,28.4,43,24.7,9.4,5,18.5,22.7,105.7
1981,NBA,San Antonio Spurs,SAS,TRUE,82,19805,42.2,89.3,0.472,0.5,2,0.268,41.6,87.3,0.477,20.8,28.1,0.74,14.3,25.6,39.9,26,8.2,5.7,16.7,25.9,105.7
1981,NBA,San Diego Clippers,SDC,FALSE,82,19730,42.6,84.4,0.505,0.4,1.9,0.216,42.2,82.5,0.511,22.1,29.5,0.747,13.2,28.8,42.1,25.4,8.3,4.8,18.8,24.3,107.6
1981,NBA,Seattle SuperSonics,SEA,FALSE,82,19780,41.8,89.8,0.465,0.5,1.9,0.268,41.3,87.9,0.47,20.8,28.1,0.74,15.1,28.5,43.6,24.7,9,4.7,16.3,24.7,104.8
1981,NBA,Utah Jazz,UTA,FALSE,82,19730,42.7,87.4,0.489,0.6,1.8,0.306,42.2,85.6,0.493,23.4,30.8,0.76,14.4,30.4,44.8,24.7,7.4,5.1,16.2,23.1,109.4
1981,NBA,Washington Bullets,WSB,FALSE,82,19780,41.7,88.8,0.47,0.4,2.1,0.21,41.3,86.7,0.476,18.8,25.6,0.735,14.3,31.3,45.5,24.4,8.8,5.6,16.7,22.4,102.7
1980,NBA,Atlanta Hawks,ATL,TRUE,82,19780,38.6,84.3,0.458,0.6,2.2,0.251,38,82.1,0.463,24.5,32.1,0.765,15.5,28.7,44.2,21.6,8.4,6.8,20.4,26.6,102.3
1980,NBA,Boston Celtics,BOS,TRUE,82,19880,40.5,86,0.47,0.9,3,0.286,39.6,83,0.477,20.1,26.1,0.77,13.7,27,40.7,22,8.1,4.9,19.2,24.2,101.9
1980,NBA,Chicago Bulls,CHI,FALSE,82,19905,42.4,85.5,0.496,0.6,2.4,0.271,41.8,83.1,0.503,21.4,27.9,0.768,13.7,27.8,41.5,25,10,5.9,18.3,26.1,107
1980,NBA,Cleveland Cavaliers,CLE,FALSE,82,19930,43.4,86.7,0.501,0.7,2.5,0.291,42.7,84.2,0.507,18.8,24.5,0.765,14,30.1,44.1,25.2,8.1,5.6,19,23.2,106.4
1980,NBA,Denver Nuggets,DEN,FALSE,82,19830,43.5,88.4,0.492,0.8,2.5,0.327,42.7,85.9,0.497,19.8,26,0.76,13.9,30.1,44.1,26.7,9.5,5.3,16.7,23.7,107.6
1980,NBA,Detroit Pistons,DET,FALSE,82,19780,43.6,87.9,0.496,0.6,2.3,0.277,42.9,85.6,0.502,21,27.2,0.773,14.9,29.1,44.1,26.1,9.9,5.3,17.9,21.2,108.8
1980,NBA,Golden State Warriors,GSW,FALSE,82,19880,41.3,83.8,0.493,0.9,2.6,0.329,40.4,81.2,0.498,22.9,30.6,0.749,12.7,30.8,43.5,25.1,8.6,4.3,17.8,21.4,106.3
1980,NBA,Houston Rockets,HOU,TRUE,82,19930,43.5,87.9,0.496,0.7,2.6,0.27,42.9,85.3,0.502,20.2,25.6,0.788,15.4,27.6,42.9,26.5,9.3,5.1,19,24.4,108
1980,NBA,Indiana Pacers,IND,FALSE,82,19855,42.7,87.3,0.489,0.6,2.6,0.246,42.1,84.7,0.497,20.1,26.6,0.756,16.1,29.5,45.7,26.9,8.5,5.4,20.3,23.5,106.2
1980,NBA,Kansas City Kings,KCK,TRUE,82,19805,39.1,82.1,0.476,0.5,2,0.238,38.6,80.1,0.482,22.4,29.3,0.763,13.4,31,44.4,20.9,8.2,5,20.7,24.3,101
1980,NBA,Los Angeles Lakers,LAL,TRUE,82,19880,43.2,91.9,0.47,0.9,3.2,0.285,42.3,88.7,0.477,16.6,21.9,0.759,15.2,26,41.2,27,9.2,4.4,16.5,21.6,103.9
1980,NBA,Milwaukee Bucks,MIL,TRUE,82,19805,40.9,88.6,0.462,0.9,3.6,0.249,40,85,0.471,20.3,26.9,0.753,16.1,27.1,43.2,25.5,8.5,4.2,19.4,22.6,102.9
1980,NBA,New Jersey Nets,NJN,FALSE,82,19805,39.8,84.9,0.469,0.7,2.4,0.279,39.1,82.5,0.474,22.4,29.4,0.761,14.7,29.7,44.3,25,9.7,5.9,19.3,23.3,102.5
1980,NBA,New York Knicks,NYK,FALSE,82,19780,42.2,85.4,0.495,0.6,2.3,0.278,41.6,83.1,0.501,22.4,29.1,0.77,14.7,27.7,42.4,24.4,9.3,4.4,19.3,23.3,107.5
1980,NBA,Philadelphia 76ers,PHI,TRUE,82,19855,40.4,88.7,0.455,0.9,3.3,0.271,39.5,85.5,0.463,19.2,25.2,0.765,15.5,27.6,43.1,24.5,10.3,4.6,18.3,24.6,101
1980,NBA,Phoenix Suns,PHO,TRUE,82,19755,41.3,86.7,0.476,1.2,3.4,0.337,40.1,83.2,0.482,18.5,24.6,0.752,14.1,28.4,42.4,23.5,10.2,4.5,19.3,23.8,102.2
1980,NBA,Portland Trail Blazers,POR,TRUE,82,19780,41.2,86.3,0.478,0.7,2.3,0.296,40.5,84,0.483,21.1,28.1,0.752,14,29,43,24.7,9.3,4.9,17.8,23.1,104.3
1980,NBA,San Antonio Spurs,SAS,TRUE,82,19755,44.4,88.7,0.5,1,3.2,0.306,43.4,85.6,0.507,19.2,25.3,0.758,13.8,27.4,41.3,28.2,9.2,5.1,16.8,24.3,109
1980,NBA,San Diego Clippers,SDC,FALSE,82,19755,45,90,0.5,0.5,2.2,0.23,44.4,87.7,0.507,19.3,25,0.773,14.6,29.8,44.4,24.1,9.2,4.9,16.7,22.6,109.8
1980,NBA,Seattle SuperSonics,SEA,TRUE,82,19830,40.5,88.3,0.459,0.7,2.9,0.246,39.8,85.4,0.466,19.5,25.5,0.764,14.3,28.6,42.9,24,8.7,4.7,18.1,23.7,101.2
1980,NBA,Utah Jazz,UTA,FALSE,82,19805,44.2,89.2,0.496,0.8,2.6,0.318,43.4,86.6,0.501,21.1,27.4,0.772,14.4,28.4,42.8,24.8,8.8,4.9,15.8,22.1,110.4
1980,NBA,Washington Bullets,WSB,TRUE,82,19880,42.5,91.4,0.465,0.7,2.5,0.262,41.9,88.9,0.471,20,25.7,0.777,14.1,31.4,45.5,24.9,8.6,6.1,14.4,22.4,105.7
1979,NBA,Atlanta Hawks,ATL,TRUE,82,19855,39.7,81.2,0.489,NA,NA,NA,39.7,81.2,0.489,24.1,32.2,0.75,13.9,28.8,42.7,22.7,7.6,6.6,21.2,25.2,103.6
1979,NBA,Boston Celtics,BOS,FALSE,82,19680,44.2,87,0.508,NA,NA,NA,44.2,87,0.508,18.1,23.8,0.759,12.9,28.1,41,24.9,8.2,5,18.4,23.2,106.4
1979,NBA,Chicago Bulls,CHI,FALSE,82,19780,43.4,87.3,0.497,NA,NA,NA,43.4,87.3,0.497,18.3,23.9,0.763,12.9,28,40.9,25.3,10,5.9,17.3,24.7,105.1
1979,NBA,Cleveland Cavaliers,CLE,FALSE,82,19680,42.8,84.9,0.503,NA,NA,NA,42.8,84.9,0.503,21.8,28.8,0.758,13.3,30.7,44.1,24.5,7.8,6,18.5,23.8,107.3
1979,NBA,Denver Nuggets,DEN,TRUE,82,19705,41.8,87.6,0.477,NA,NA,NA,41.8,87.6,0.477,19.7,26.2,0.752,14,27.9,42,25,8.5,5.4,17.6,26,103.2
1979,NBA,Detroit Pistons,DET,FALSE,82,19780,42.5,86.3,0.493,NA,NA,NA,42.5,86.3,0.493,19.6,26,0.755,14.7,29.7,44.5,24.9,7.5,5.7,19.7,21.7,104.6
1979,NBA,Golden State Warriors,GSW,FALSE,82,19780,41.5,86.1,0.481,NA,NA,NA,41.5,86.1,0.481,19,25.6,0.744,13.6,30.1,43.7,24.9,7.6,4.3,18.8,22,102
1979,NBA,Houston Rockets,HOU,TRUE,82,19780,44.4,89.1,0.498,NA,NA,NA,44.4,89.1,0.498,19,25.8,0.736,13.9,27.1,40.9,26.6,7.7,5,16.4,24,107.7
1979,NBA,Indiana Pacers,IND,FALSE,82,19705,41.5,86.7,0.478,NA,NA,NA,41.5,86.7,0.478,21.6,27.9,0.773,15,30.1,45.1,25.2,7.8,5.1,18.7,24.2,104.5
1979,NBA,Kansas City Kings,KCK,TRUE,82,19855,38.7,79.6,0.486,NA,NA,NA,38.7,79.6,0.486,24.5,32.6,0.749,13,28.7,41.7,20,7.6,4.9,21.2,25.1,101.9
1979,NBA,Los Angeles Lakers,LAL,TRUE,82,19780,43.5,89.9,0.484,NA,NA,NA,43.5,89.9,0.484,16.2,22.1,0.733,14.8,28.5,43.2,25.6,8.4,4.1,17.7,22.4,103.2
1979,NBA,Milwaukee Bucks,MIL,FALSE,82,19880,41.7,85.1,0.49,NA,NA,NA,41.7,85.1,0.49,20.6,27.4,0.753,13.9,27.6,41.6,26.1,8.6,5.2,19.8,21.9,104
1979,NBA,New Jersey Nets,NJN,TRUE,82,19755,38.9,81.1,0.48,NA,NA,NA,38.9,81.1,0.48,24,31.7,0.755,13.7,29.6,43.3,24.2,9.6,5.5,21.3,24.5,101.8
1979,NBA,New Orleans Jazz,NOJ,FALSE,82,19705,43.3,90.2,0.481,NA,NA,NA,43.3,90.2,0.481,18.7,25.2,0.742,16.7,29.9,46.6,25.4,10.7,6.3,17.9,23.1,105.4
1979,NBA,New York Knicks,NYK,FALSE,82,19780,41.6,86.3,0.483,NA,NA,NA,41.6,86.3,0.483,22.1,29,0.761,14.2,28.8,43,24.5,8.7,4.4,18,22.7,105.4
1979,NBA,Philadelphia 76ers,PHI,TRUE,82,19805,40.2,86.6,0.464,NA,NA,NA,40.2,86.6,0.464,19.8,26.5,0.749,14.2,28.5,42.7,23.8,9,4,18.5,24.2,100.3
1979,NBA,Phoenix Suns,PHO,TRUE,82,19780,42.2,85.3,0.495,NA,NA,NA,42.2,85.3,0.495,18,23.8,0.755,13.8,27.1,40.9,23.4,9.9,4.5,20.6,24,102.4
1979,NBA,Portland Trail Blazers,POR,TRUE,82,19780,40.5,82.8,0.488,NA,NA,NA,40.5,82.8,0.488,22.2,29.3,0.755,12.7,27.6,40.2,23,9.4,5,19.4,25.9,103.1
1979,NBA,San Antonio Spurs,SAS,TRUE,82,19830,41.6,87.2,0.477,NA,NA,NA,41.6,87.2,0.477,19.3,25.6,0.751,14.2,27.7,41.9,24.4,8.6,4.4,18.6,23.7,102.4
1979,NBA,San Diego Clippers,SDC,FALSE,82,19730,43.9,89.3,0.491,NA,NA,NA,43.9,89.3,0.491,20.1,26.3,0.767,14.8,26.6,41.4,21.7,8.6,4,17.4,23.6,107.9
1979,NBA,Seattle SuperSonics,SEA,TRUE,82,19755,40.8,88.2,0.463,NA,NA,NA,40.8,88.2,0.463,18.4,24.8,0.743,13.6,28.8,42.4,22.4,8.9,4.8,17.5,24.2,100.1
1979,NBA,Washington Bullets,WSB,TRUE,82,19780,43.3,91.3,0.475,NA,NA,NA,43.3,91.3,0.475,16,21.6,0.741,13.4,29,42.4,24.8,8.3,4.9,15.2,24.4,102.7
1978,NBA,Atlanta Hawks,ATL,TRUE,82,19830,37.1,78.2,0.474,NA,NA,NA,37.1,78.2,0.474,25.7,34.3,0.748,13.6,30.5,44.1,20.8,8.8,5.7,23.2,24.9,99.8
1978,NBA,Boston Celtics,BOS,FALSE,82,19830,40.4,88.7,0.456,NA,NA,NA,40.4,88.7,0.456,20,26,0.769,13,29.4,42.5,22.6,8.7,4.3,16.1,21.4,100.9
1978,NBA,Buffalo Braves,BUF,FALSE,82,19805,42.1,88.4,0.476,NA,NA,NA,42.1,88.4,0.476,19.7,26.1,0.753,13.7,30,43.7,24.8,8.4,4.4,17.1,23.3,103.8
1978,NBA,Chicago Bulls,CHI,FALSE,82,19755,42.7,87.1,0.49,NA,NA,NA,42.7,87.1,0.49,17.5,23.7,0.74,12.7,28.3,41.1,24.8,9.3,5.4,17.7,26.3,102.9
1978,NBA,Cleveland Cavaliers,CLE,TRUE,82,19880,40.5,88.9,0.456,NA,NA,NA,40.5,88.9,0.456,18.4,24.7,0.745,14.2,32.4,46.6,22.3,8.1,5.2,17.2,22.8,99.4
1978,NBA,Denver Nuggets,DEN,TRUE,82,19830,41,87,0.472,NA,NA,NA,41,87,0.472,19.4,26.4,0.736,14.1,28.4,42.5,25.1,9.8,5.8,18.1,24.8,101.5
1978,NBA,Detroit Pistons,DET,FALSE,82,19855,41.4,86.5,0.479,NA,NA,NA,41.4,86.5,0.479,18.7,24.4,0.763,14,28,42,23.6,10.1,4.4,19.3,23.4,101.5
1978,NBA,Golden State Warriors,GSW,FALSE,82,19780,39.2,84.4,0.465,NA,NA,NA,39.2,84.4,0.465,20.8,27.6,0.756,13.6,32,45.6,23.3,8.3,4.7,19.9,22.6,99.3
1978,NBA,Houston Rockets,HOU,FALSE,82,19730,42.9,88.9,0.482,NA,NA,NA,42.9,88.9,0.482,20.4,26.9,0.759,14.3,30.3,44.7,23.9,7.3,4.3,16.9,21,106.1
1978,NBA,Indiana Pacers,IND,FALSE,82,19830,40.7,85.7,0.474,NA,NA,NA,40.7,85.7,0.474,20.6,27.5,0.75,15.1,31.3,46.4,25.3,8.1,5.2,19.7,23.9,101.9
1978,NBA,Kansas City Kings,KCK,FALSE,82,19830,39.9,84.2,0.474,NA,NA,NA,39.9,84.2,0.474,22.4,29.5,0.761,13.8,30,43.8,21.6,8.9,4.6,19,23.4,102.2
1978,NBA,Los Angeles Lakers,LAL,TRUE,82,19805,41.7,90,0.463,NA,NA,NA,41.7,90,0.463,17.5,23.4,0.746,15.6,29.7,45.3,23.7,8.6,4.3,17.9,21.9,100.8
1978,NBA,Milwaukee Bucks,MIL,TRUE,82,19980,41.1,85.4,0.481,NA,NA,NA,41.1,85.4,0.481,20.3,26.6,0.762,13.6,28.9,42.6,24.8,8.7,5.2,19.7,22.3,102.4
1978,NBA,New Jersey Nets,NJN,FALSE,82,19905,38.5,82.8,0.465,NA,NA,NA,38.5,82.8,0.465,23.2,30.8,0.754,14.3,32.6,46.8,22.5,9.3,6.1,20.3,21.7,100.2
1978,NBA,New Orleans Jazz,NOJ,FALSE,82,19780,41,88.9,0.461,NA,NA,NA,41,88.9,0.461,18.6,24.8,0.751,14.3,30.8,45,23.3,9.5,5.3,16.9,23.1,100.6
1978,NBA,New York Knicks,NYK,TRUE,82,20005,40,84.7,0.472,NA,NA,NA,40,84.7,0.472,22.2,30.5,0.729,13.7,28.7,42.4,23.1,9.6,3.9,18.3,21.8,102.2
1978,NBA,Philadelphia 76ers,PHI,TRUE,82,19830,40.1,86.9,0.461,NA,NA,NA,40.1,86.9,0.461,20.1,27.2,0.74,15.2,27.6,42.8,23.4,9.2,3.9,19.1,25.5,100.3
1978,NBA,Phoenix Suns,PHO,TRUE,82,19780,39,83,0.469,NA,NA,NA,39,83,0.469,19,25.3,0.754,13.1,29.9,43,21.6,10.2,4.1,21.4,23.7,97
1978,NBA,Portland Trail Blazers,POR,TRUE,82,19730,38.4,85.5,0.449,NA,NA,NA,38.4,85.5,0.449,20.4,26.7,0.766,13.9,29.5,43.3,21.2,8.7,4.6,19,24.4,97.2
1978,NBA,San Antonio Spurs,SAS,TRUE,82,19780,42.4,89.8,0.472,NA,NA,NA,42.4,89.8,0.472,16.6,22.2,0.748,15,28.7,43.7,23.9,9.3,4.2,18.5,22.9,101.4
1978,NBA,Seattle SuperSonics,SEA,TRUE,82,19780,39.2,85.4,0.459,NA,NA,NA,39.2,85.4,0.459,19.3,25.5,0.758,13,30.1,43.1,22.7,8.5,4.7,19.1,23.9,97.7
1978,NBA,Washington Bullets,WSB,TRUE,82,19830,42.2,90.3,0.467,NA,NA,NA,42.2,90.3,0.467,16.1,21.2,0.758,13.1,30,43.1,24,8.7,4.8,16.1,25.9,100.5
1977,NBA,Atlanta Hawks,ATL,FALSE,82,19705,39.7,83.1,0.478,NA,NA,NA,39.7,83.1,0.478,22.2,29.4,0.755,13.1,29.5,42.6,23.5,9.4,5.1,19.7,25.3,101.6
1977,NBA,Boston Celtics,BOS,TRUE,82,19830,40.1,89,0.45,NA,NA,NA,40.1,89,0.45,18.2,24.5,0.741,12.5,31,43.5,21.6,7.9,3.9,15.4,22,98.3
1977,NBA,Buffalo Braves,BUF,FALSE,82,19730,42.9,89.8,0.478,NA,NA,NA,42.9,89.8,0.478,15.9,21.1,0.755,14.4,30.8,45.2,24.8,8.3,5.1,18.2,24.1,101.8
1977,NBA,Chicago Bulls,CHI,TRUE,82,19805,40.1,86,0.466,NA,NA,NA,40.1,86,0.466,17.3,23.1,0.747,12.8,31,43.8,23.2,8.8,5.6,19.4,26.2,97.4
1977,NBA,Cleveland Cavaliers,CLE,TRUE,82,19780,39,86.9,0.449,NA,NA,NA,39,86.9,0.449,20.9,27.8,0.752,14.4,32.4,46.8,20.7,7.9,4.6,18.4,22.8,98.9
1977,NBA,Denver Nuggets,DEN,TRUE,82,19780,39.1,84.5,0.463,NA,NA,NA,39.1,84.5,0.463,17.8,24.3,0.733,13.8,27.1,40.9,22.7,10.3,5.1,21.2,24.9,96.1
1977,NBA,Detroit Pistons,DET,TRUE,82,19730,39.8,84.3,0.472,NA,NA,NA,39.8,84.3,0.472,21.6,28.4,0.76,14.7,29.5,44.2,21.8,8.9,4.3,20.4,20.4,101.3
1977,NBA,Golden State Warriors,GSW,TRUE,82,19780,40.2,85.4,0.47,NA,NA,NA,40.2,85.4,0.47,19.1,25.7,0.745,14.1,29.7,43.9,23.8,8.5,4.7,20,21.8,99.5
1977,NBA,Houston Rockets,HOU,TRUE,82,19780,41,88.1,0.465,NA,NA,NA,41,88.1,0.465,20.9,27,0.775,13.4,26.7,40.1,22.5,6.5,4.2,16.7,23.7,102.9
1977,NBA,Indiana Pacers,IND,FALSE,82,19755,40.8,86.5,0.472,NA,NA,NA,40.8,86.5,0.472,19.3,25.5,0.757,15.6,31.4,47.1,23.8,8.1,5.3,20.3,23.2,101
1977,NBA,Kansas City Kings,KCK,FALSE,82,19830,38.9,82.4,0.472,NA,NA,NA,38.9,82.4,0.472,21.8,28.6,0.761,12.5,31.2,43.6,19.8,8.2,4.5,20,23.1,99.6
1977,NBA,Los Angeles Lakers,LAL,TRUE,82,19805,40.7,90.1,0.452,NA,NA,NA,40.7,90.1,0.452,17.5,23,0.759,15.6,30.4,46,22,8.8,4.2,18.5,21,98.9
1977,NBA,Milwaukee Bucks,MIL,FALSE,82,19705,41.8,87.2,0.479,NA,NA,NA,41.8,87.2,0.479,19.4,26.2,0.739,14.2,29.4,43.6,24.7,8.3,4.6,18.5,21.8,102.9
1977,NBA,New Orleans Jazz,NOJ,FALSE,82,19780,39.5,87.3,0.452,NA,NA,NA,39.5,87.3,0.452,20.7,27.7,0.749,14.9,31.5,46.4,19.8,9.5,4.1,18.3,24.1,99.7
1977,NBA,New York Knicks,NYK,FALSE,82,19755,40.2,85.5,0.47,NA,NA,NA,40.2,85.5,0.47,19.7,26.2,0.753,13.1,30.5,43.6,20.8,8.9,4.6,18.1,22.6,100.1
1977,NBA,New York Nets,NYN,FALSE,82,19730,38.5,83,0.464,NA,NA,NA,38.5,83,0.464,21.8,29.2,0.749,13.5,34.4,47.9,22.4,9.1,6,20.3,23.1,98.7
1977,NBA,Philadelphia 76ers,PHI,TRUE,82,19780,40,88.7,0.451,NA,NA,NA,40,88.7,0.451,17.5,23.2,0.753,15.9,27.4,43.3,22.5,9.2,4.2,19.8,25,97.6
1977,NBA,Phoenix Suns,PHO,FALSE,82,19730,37.9,82,0.462,NA,NA,NA,37.9,82,0.462,21.7,28.8,0.754,13.5,29.6,43.1,21.2,10.2,5,20.9,26.5,97.5
1977,NBA,Portland Trail Blazers,POR,TRUE,82,19730,38.4,83.4,0.46,NA,NA,NA,38.4,83.4,0.46,21.3,28.3,0.751,13.5,28.3,41.7,20.5,9.5,5.4,19.9,25.2,98
1977,NBA,San Antonio Spurs,SAS,TRUE,82,19755,42.8,87.8,0.487,NA,NA,NA,42.8,87.8,0.487,16.4,22.4,0.734,14.4,29.2,43.6,23.5,8.8,4.6,19.8,23.8,102
1977,NBA,Seattle SuperSonics,SEA,FALSE,82,19805,38.5,83.3,0.462,NA,NA,NA,38.5,83.3,0.462,21.1,28.1,0.753,14.3,30.1,44.3,23.2,8.2,5.4,21.6,23.9,98.2
1977,NBA,Washington Bullets,WSB,TRUE,82,19730,40.8,89,0.458,NA,NA,NA,40.8,89,0.458,16.8,22.3,0.752,13.4,29.5,42.8,21.7,9.4,4,17.3,24,98.4
1976,ABA,Denver Nuggets,DNA,TRUE,84,20310,42.8,92.2,0.464,1.2,4.4,0.27,41.6,87.8,0.474,16.6,21.9,0.76,17.7,27.4,45,22.7,10.1,5.2,18.7,24.3,103.4
1976,ABA,Indiana Pacers,INA,TRUE,84,20335,42.4,89.1,0.476,0.7,2.5,0.281,41.7,86.7,0.481,18.4,23.6,0.779,16.5,34,50.5,23.4,8.2,5.4,19.1,22.6,103.9
